  6.0065000e+000  2.8980000e-001  1.0785000e+000
  5.6597000e+000  0.0000000e+000 -1.6160000e-001
  5.6597000e+000  9.1000000e-003 -1.6100000e-001
  5.6597000e+000  1.8300000e-002 -1.5970000e-001
  5.6597000e+000  2.7600000e-002 -1.5750000e-001
  5.6597000e+000  3.6900000e-002 -1.5440000e-001
  5.6597000e+000  4.6300000e-002 -1.5010000e-001
  5.6597000e+000  5.5800000e-002 -1.4450000e-001
  5.6597000e+000  6.5400000e-002 -1.3750000e-001
  5.6597000e+000  7.5100000e-002 -1.2880000e-001
  5.6597000e+000  8.4900000e-002 -1.1840000e-001
  5.6597000e+000  9.4900000e-002 -1.0590000e-001
  5.6597000e+000  1.0500000e-001 -9.1400000e-002
  5.6597000e+000  1.1530000e-001 -7.4400000e-002
  5.6597000e+000  1.2590000e-001 -5.5000000e-002
  5.6597000e+000  1.3660000e-001 -3.2900000e-002
  5.6597000e+000  1.4770000e-001 -7.9000000e-003
  5.6597000e+000  1.5910000e-001  2.0200000e-002
  5.6597000e+000  1.7080000e-001  5.1600000e-002
  5.6597000e+000  1.8290000e-001  8.6500000e-002
  5.6597000e+000  1.9550000e-001  1.2510000e-001
  5.6597000e+000  2.0860000e-001  1.6770000e-001
  5.6597000e+000  2.2220000e-001  2.1430000e-001
  5.6597000e+000  2.3640000e-001  2.6540000e-001
  5.6597000e+000  2.5130000e-001  3.2100000e-001
  5.6597000e+000  2.6690000e-001  3.8150000e-001
  5.6597000e+000  2.8330000e-001  4.4700000e-001
  5.6597000e+000  3.0060000e-001  5.1790000e-001
  5.6597000e+000  3.1890000e-001  5.9430000e-001
  5.6597000e+000  3.3820000e-001  6.7650000e-001
  5.6597000e+000  3.5870000e-001  7.6490000e-001
  5.6597000e+000  3.8040000e-001  8.5960000e-001
  5.6597000e+000  4.0340000e-001  9.6090000e-001
  5.6597000e+000  4.2790000e-001  1.0692000e+000
  5.3130000e+000  0.0000000e+000 -2.0180000e-001
  5.3130000e+000  1.3100000e-002 -2.0130000e-001
  5.3130000e+000  2.6300000e-002 -2.0000000e-001
  5.3130000e+000  3.9600000e-002 -1.9780000e-001
  5.3130000e+000  5.2900000e-002 -1.9460000e-001
  5.3130000e+000  6.6300000e-002 -1.9020000e-001
  5.3130000e+000  7.9900000e-002 -1.8440000e-001
  5.3130000e+000  9.3500000e-002 -1.7710000e-001
  5.3130000e+000  1.0720000e-001 -1.6810000e-001
  5.3130000e+000  1.2110000e-001 -1.5720000e-001
  5.3130000e+000  1.3510000e-001 -1.4430000e-001
  5.3130000e+000  1.4930000e-001 -1.2920000e-001
  5.3130000e+000  1.6370000e-001 -1.1170000e-001
  5.3130000e+000  1.7830000e-001 -9.1600000e-002
  5.3130000e+000  1.9310000e-001 -6.8800000e-002
  5.3130000e+000  2.0830000e-001 -4.3000000e-002
  5.3130000e+000  2.2370000e-001 -1.4000000e-002
  5.3130000e+000  2.3950000e-001  1.8400000e-002
  5.3130000e+000  2.5570000e-001  5.4300000e-002
  5.3130000e+000  2.7240000e-001  9.4000000e-002
  5.3130000e+000  2.8950000e-001  1.3770000e-001
  5.3130000e+000  3.0730000e-001  1.8560000e-001
  5.3130000e+000  3.2560000e-001  2.3800000e-001
  5.3130000e+000  3.4450000e-001  2.9510000e-001
  5.3130000e+000  3.6430000e-001  3.5710000e-001
  5.3130000e+000  3.8480000e-001  4.2420000e-001
  5.3130000e+000  4.0610000e-001  4.9680000e-001
  5.3130000e+000  4.2850000e-001  5.7500000e-001
  5.3130000e+000  4.5180000e-001  6.5910000e-001
  5.3130000e+000  4.7630000e-001  7.4940000e-001
  5.3130000e+000  5.0190000e-001  8.4620000e-001
  5.3130000e+000  5.2890000e-001  9.4970000e-001
  5.3130000e+000  5.5720000e-001  1.0602000e+000
  4.9662000e+000  0.0000000e+000 -2.4000000e-001
  4.9662000e+000  1.6900000e-002 -2.3950000e-001
  4.9662000e+000  3.3900000e-002 -2.3820000e-001
  4.9662000e+000  5.1000000e-002 -2.3600000e-001
  4.9662000e+000  6.8200000e-002 -2.3270000e-001
  4.9662000e+000  8.5500000e-002 -2.2810000e-001
  4.9662000e+000  1.0280000e-001 -2.2220000e-001
  4.9662000e+000  1.2040000e-001 -2.1460000e-001
  4.9662000e+000  1.3800000e-001 -2.0530000e-001
  4.9662000e+000  1.5580000e-001 -1.9400000e-001
  4.9662000e+000  1.7370000e-001 -1.8070000e-001
  4.9662000e+000  1.9180000e-001 -1.6510000e-001
  4.9662000e+000  2.1020000e-001 -1.4700000e-001
  4.9662000e+000  2.2870000e-001 -1.2630000e-001
  4.9662000e+000  2.4750000e-001 -1.0280000e-001
  4.9662000e+000  2.6660000e-001 -7.6200000e-002
  4.9662000e+000  2.8590000e-001 -4.6400000e-002
  4.9662000e+000  3.0570000e-001 -1.3200000e-002
  4.9662000e+000  3.2580000e-001  2.3700000e-002
  4.9662000e+000  3.4640000e-001  6.4500000e-002
  4.9662000e+000  3.6740000e-001  1.0930000e-001
  4.9662000e+000  3.8900000e-001  1.5840000e-001
  4.9662000e+000  4.1120000e-001  2.1210000e-001
  4.9662000e+000  4.3400000e-001  2.7050000e-001
  4.9662000e+000  4.5750000e-001  3.3390000e-001
  4.9662000e+000  4.8180000e-001  4.0260000e-001
  4.9662000e+000  5.0680000e-001  4.7670000e-001
  4.9662000e+000  5.3280000e-001  5.5660000e-001
  4.9662000e+000  5.5980000e-001  6.4250000e-001
  4.9662000e+000  5.8770000e-001  7.3470000e-001
  4.9662000e+000  6.1680000e-001  8.3340000e-001
  4.9662000e+000  6.4710000e-001  9.3890000e-001
  4.9662000e+000  6.7860000e-001  1.0516000e+000
  4.6195000e+000  0.0000000e+000 -2.7600000e-001
  4.6195000e+000  2.0500000e-002 -2.7560000e-001
  4.6195000e+000  4.1100000e-002 -2.7430000e-001
  4.6195000e+000  6.1900000e-002 -2.7210000e-001
  4.6195000e+000  8.2800000e-002 -2.6860000e-001
  4.6195000e+000  1.0380000e-001 -2.6390000e-001
  4.6195000e+000  1.2490000e-001 -2.5770000e-001
  4.6195000e+000  1.4620000e-001 -2.4990000e-001
  4.6195000e+000  1.6760000e-001 -2.4030000e-001
  4.6195000e+000  1.8910000e-001 -2.2870000e-001
  4.6195000e+000  2.1090000e-001 -2.1500000e-001
  4.6195000e+000  2.3280000e-001 -1.9890000e-001
  4.6195000e+000  2.5490000e-001 -1.8030000e-001
  4.6195000e+000  2.7730000e-001 -1.5900000e-001
  4.6195000e+000  2.9990000e-001 -1.3480000e-001
  4.6195000e+000  3.2270000e-001 -1.0760000e-001
  4.6195000e+000  3.4590000e-001 -7.7000000e-002
  4.6195000e+000  3.6940000e-001 -4.2900000e-002
  4.6195000e+000  3.9330000e-001 -5.1000000e-003
  4.6195000e+000  4.1760000e-001  3.6600000e-002
  4.6195000e+000  4.4240000e-001  8.2500000e-002
  4.6195000e+000  4.6760000e-001  1.3270000e-001
  4.6195000e+000  4.9340000e-001  1.8760000e-001
  4.6195000e+000  5.1980000e-001  2.4720000e-001
  4.6195000e+000  5.4680000e-001  3.1200000e-001
  4.6195000e+000  5.7450000e-001  3.8210000e-001
  4.6195000e+000  6.0300000e-001  4.5770000e-001
  4.6195000e+000  6.3230000e-001  5.3920000e-001
  4.6195000e+000  6.6240000e-001  6.2670000e-001
  4.6195000e+000  6.9350000e-001  7.2060000e-001
  4.6195000e+000  7.2560000e-001  8.2120000e-001
  4.6195000e+000  7.5870000e-001  9.2860000e-001
  4.6195000e+000  7.9290000e-001  1.0433000e+000
  4.2727000e+000  0.0000000e+000 -3.0980000e-001
  4.2727000e+000  2.4000000e-002 -3.0940000e-001
  4.2727000e+000  4.8100000e-002 -3.0810000e-001
  4.2727000e+000  7.2400000e-002 -3.0580000e-001
  4.2727000e+000  8.8000000e-002 -3.0360000e-001
  4.2727000e+000  9.6800000e-002 -3.0230000e-001
  4.2727000e+000  1.2140000e-001 -2.9740000e-001
  4.2727000e+000  1.4610000e-001 -2.9110000e-001
  4.2727000e+000  1.7100000e-001 -2.8300000e-001
  4.2727000e+000  1.9600000e-001 -2.7310000e-001
  4.2727000e+000  2.2120000e-001 -2.6120000e-001
  4.2727000e+000  2.4660000e-001 -2.4710000e-001
  4.2727000e+000  2.7220000e-001 -2.3060000e-001
  4.2727000e+000  2.9800000e-001 -2.1150000e-001
  4.2727000e+000  3.2410000e-001 -1.8970000e-001
  4.2727000e+000  3.5030000e-001 -1.6490000e-001
  4.2727000e+000  3.7680000e-001 -1.3700000e-001
  4.2727000e+000  4.0370000e-001 -1.0570000e-001
  4.2727000e+000  4.3080000e-001 -7.0800000e-002
  4.2727000e+000  4.5830000e-001 -3.2200000e-002
  4.2727000e+000  4.8620000e-001  1.0400000e-002
  4.2727000e+000  5.1440000e-001  5.7200000e-002
  4.2727000e+000  5.4320000e-001  1.0850000e-001
  4.2727000e+000  5.7240000e-001  1.6440000e-001
  4.2727000e+000  6.0210000e-001  2.2530000e-001
  4.2727000e+000  6.3240000e-001  2.9130000e-001
  4.2727000e+000  6.6340000e-001  3.6270000e-001
  4.2727000e+000  6.9490000e-001  4.3970000e-001
  4.2727000e+000  7.2720000e-001  5.2260000e-001
  4.2727000e+000  7.6020000e-001  6.1170000e-001
  4.2727000e+000  7.9400000e-001  7.0730000e-001
  4.2727000e+000  8.2870000e-001  8.0950000e-001
  4.2727000e+000  8.6420000e-001  9.1870000e-001
  4.2727000e+000  9.0070000e-001  1.0352000e+000
  3.9259000e+000  0.0000000e+000 -3.4110000e-001
  3.9259000e+000  2.7300000e-002 -3.4070000e-001
  3.9259000e+000  5.4700000e-002 -3.3940000e-001
  3.9259000e+000  8.2400000e-002 -3.3700000e-001
  3.9259000e+000  1.1020000e-001 -3.3340000e-001
  3.9259000e+000  1.3820000e-001 -3.2840000e-001
  3.9259000e+000  1.6640000e-001 -3.2190000e-001
  3.9259000e+000  1.9480000e-001 -3.1360000e-001
  3.9259000e+000  2.2340000e-001 -3.0350000e-001
  3.9259000e+000  2.5210000e-001 -2.9130000e-001
  3.9259000e+000  2.8100000e-001 -2.7690000e-001
  3.9259000e+000  3.1020000e-001 -2.6000000e-001
  3.9259000e+000  3.3950000e-001 -2.4050000e-001
  3.9259000e+000  3.6910000e-001 -2.1820000e-001
  3.9259000e+000  3.9890000e-001 -1.9300000e-001
  3.9259000e+000  4.2780000e-001 -1.6560000e-001
  3.9259000e+000  4.2900000e-001 -1.6450000e-001
  3.9259000e+000  4.5930000e-001 -1.3250000e-001
  3.9259000e+000  4.8990000e-001 -9.7000000e-002
  3.9259000e+000  5.2080000e-001 -5.7600000e-002
  3.9259000e+000  5.5210000e-001 -1.4200000e-002
  3.9259000e+000  5.8370000e-001  3.3500000e-002
  3.9259000e+000  6.1570000e-001  8.5700000e-002
  3.9259000e+000  6.4820000e-001  1.4270000e-001
  3.9259000e+000  6.8110000e-001  2.0460000e-001
  3.9259000e+000  7.1440000e-001  2.7180000e-001
  3.9259000e+000  7.4830000e-001  3.4440000e-001
  3.9259000e+000  7.8270000e-001  4.2270000e-001
  3.9259000e+000  8.1770000e-001  5.0700000e-001
  3.9259000e+000  8.5340000e-001  5.9750000e-001
  3.9259000e+000  8.8960000e-001  6.9450000e-001
  3.9259000e+000  9.2650000e-001  7.9840000e-001
  3.9259000e+000  9.6420000e-001  9.0930000e-001
  3.9259000e+000  1.0026000e+000  1.0275000e+000
  3.5792000e+000  0.0000000e+000 -3.7000000e-001
  3.5792000e+000  3.0500000e-002 -3.6960000e-001
  3.5792000e+000  6.1200000e-002 -3.6820000e-001
  3.5792000e+000  9.2100000e-002 -3.6580000e-001
  3.5792000e+000  1.2320000e-001 -3.6210000e-001
  3.5792000e+000  1.5450000e-001 -3.5700000e-001
  3.5792000e+000  1.8600000e-001 -3.5030000e-001
  3.5792000e+000  2.1770000e-001 -3.4180000e-001
  3.5792000e+000  2.4960000e-001 -3.3150000e-001
  3.5792000e+000  2.8170000e-001 -3.1900000e-001
  3.5792000e+000  3.1400000e-001 -3.0430000e-001
  3.5792000e+000  3.4650000e-001 -2.8710000e-001
  3.5792000e+000  3.7920000e-001 -2.6720000e-001
  3.5792000e+000  4.1220000e-001 -2.4450000e-001
  3.5792000e+000  4.4540000e-001 -2.1870000e-001
  3.5792000e+000  4.7880000e-001 -1.8970000e-001
  3.5792000e+000  5.1250000e-001 -1.5730000e-001
  3.5792000e+000  5.4640000e-001 -1.2110000e-001
  3.5792000e+000  5.8060000e-001 -8.1100000e-002
  3.5792000e+000  6.1520000e-001 -3.7000000e-002
  3.5792000e+000  6.5000000e-001  1.1500000e-002
  3.5792000e+000  6.8520000e-001  6.4600000e-002
  3.5792000e+000  7.2070000e-001  1.2240000e-001
  3.5792000e+000  7.5670000e-001  1.8530000e-001
  3.5792000e+000  7.6160000e-001  1.9460000e-001
  3.5792000e+000  7.9290000e-001  2.5340000e-001
  3.5792000e+000  8.2950000e-001  3.2720000e-001
  3.5792000e+000  8.6660000e-001  4.0670000e-001
  3.5792000e+000  9.0410000e-001  4.9220000e-001
  3.5792000e+000  9.4200000e-001  5.8400000e-001
  3.5792000e+000  9.8050000e-001  6.8250000e-001
  3.5792000e+000  1.0194000e+000  7.8780000e-001
  3.5792000e+000  1.0589000e+000  9.0020000e-001
  3.5792000e+000  1.0988000e+000  1.0200000e+000
  3.2324000e+000  0.0000000e+000 -3.9640000e-001
  3.2324000e+000  3.3600000e-002 -3.9600000e-001
  3.2324000e+000  6.7400000e-002 -3.9460000e-001
  3.2324000e+000  1.0140000e-001 -3.9210000e-001
  3.2324000e+000  1.3570000e-001 -3.8830000e-001
  3.2324000e+000  1.7010000e-001 -3.8310000e-001
  3.2324000e+000  2.0480000e-001 -3.7630000e-001
  3.2324000e+000  2.3970000e-001 -3.6770000e-001
  3.2324000e+000  2.7480000e-001 -3.5710000e-001
  3.2324000e+000  3.1010000e-001 -3.4440000e-001
  3.2324000e+000  3.4570000e-001 -3.2940000e-001
  3.2324000e+000  3.8140000e-001 -3.1190000e-001
  3.2324000e+000  4.1740000e-001 -2.9170000e-001
  3.2324000e+000  4.5350000e-001 -2.6860000e-001
  3.2324000e+000  4.8990000e-001 -2.4250000e-001
  3.2324000e+000  5.2660000e-001 -2.1300000e-001
  3.2324000e+000  5.6340000e-001 -1.8000000e-001
  3.2324000e+000  6.0050000e-001 -1.4330000e-001
  3.2324000e+000  6.3780000e-001 -1.0270000e-001
  3.2324000e+000  6.7540000e-001 -5.7900000e-002
  3.2324000e+000  7.1320000e-001 -8.7000000e-003
  3.2324000e+000  7.5130000e-001  4.5100000e-002
  3.2324000e+000  7.8970000e-001  1.0370000e-001
  3.2324000e+000  8.2830000e-001  1.6740000e-001
  3.2324000e+000  8.6730000e-001  2.3650000e-001
  3.2324000e+000  9.0650000e-001  3.1120000e-001
  3.2324000e+000  9.4610000e-001  3.9170000e-001
  3.2324000e+000  9.8600000e-001  4.7840000e-001
  3.2324000e+000  1.0262000e+000  5.7140000e-001
  3.2324000e+000  1.0667000e+000  6.7110000e-001
  3.2324000e+000  1.0883000e+000  7.2740000e-001
  3.2324000e+000  1.1075000e+000  7.7770000e-001
  3.2324000e+000  1.1485000e+000  8.9150000e-001
  3.2324000e+000  1.1898000e+000  1.0128000e+000
  2.8857000e+000  0.0000000e+000 -4.2050000e-001
  2.8857000e+000  3.6500000e-002 -4.2000000e-001
  2.8857000e+000  7.3300000e-002 -4.1860000e-001
  2.8857000e+000  1.1040000e-001 -4.1600000e-001
  2.8857000e+000  1.4770000e-001 -4.1220000e-001
  2.8857000e+000  1.8520000e-001 -4.0690000e-001
  2.8857000e+000  2.2290000e-001 -3.9990000e-001
  2.8857000e+000  2.6080000e-001 -3.9120000e-001
  2.8857000e+000  2.9900000e-001 -3.8040000e-001
  2.8857000e+000  3.3740000e-001 -3.6750000e-001
  2.8857000e+000  3.7600000e-001 -3.5230000e-001
  2.8857000e+000  4.1490000e-001 -3.3460000e-001
  2.8857000e+000  4.5390000e-001 -3.1410000e-001
  2.8857000e+000  4.9310000e-001 -2.9070000e-001
  2.8857000e+000  5.3260000e-001 -2.6410000e-001
  2.8857000e+000  5.7220000e-001 -2.3430000e-001
  2.8857000e+000  6.1210000e-001 -2.0080000e-001
  2.8857000e+000  6.5220000e-001 -1.6370000e-001
  2.8857000e+000  6.9240000e-001 -1.2250000e-001
  2.8857000e+000  7.3290000e-001 -7.7200000e-002
  2.8857000e+000  7.7350000e-001 -2.7400000e-002
  2.8857000e+000  8.1440000e-001  2.7100000e-002
  2.8857000e+000  8.5540000e-001  8.6400000e-002
  2.8857000e+000  8.9660000e-001  1.5100000e-001
  2.8857000e+000  9.3800000e-001  2.2090000e-001
  2.8857000e+000  9.7960000e-001  2.9640000e-001
  2.8857000e+000  1.0214000e+000  3.7790000e-001
  2.8857000e+000  1.0633000e+000  4.6550000e-001
  2.8857000e+000  1.1054000e+000  5.5960000e-001
  2.8857000e+000  1.1477000e+000  6.6040000e-001
  2.8857000e+000  1.1901000e+000  7.6820000e-001
  2.8857000e+000  1.2326000e+000  8.8330000e-001
  2.8857000e+000  1.2752000e+000  1.0059000e+000
  2.5389000e+000  0.0000000e+000 -4.4210000e-001
  2.5389000e+000  3.9400000e-002 -4.4160000e-001
  2.5389000e+000  7.9100000e-002 -4.4020000e-001
  2.5389000e+000  1.1900000e-001 -4.3750000e-001
  2.5389000e+000  1.5920000e-001 -4.3360000e-001
  2.5389000e+000  1.9960000e-001 -4.2820000e-001
  2.5389000e+000  2.4020000e-001 -4.2120000e-001
  2.5389000e+000  2.8110000e-001 -4.1230000e-001
  2.5389000e+000  3.2220000e-001 -4.0140000e-001
  2.5389000e+000  3.6350000e-001 -3.8840000e-001
  2.5389000e+000  4.0510000e-001 -3.7300000e-001
  2.5389000e+000  4.4680000e-001 -3.5500000e-001
  2.5389000e+000  4.8880000e-001 -3.3420000e-001
  2.5389000e+000  5.3100000e-001 -3.1060000e-001
  2.5389000e+000  5.7330000e-001 -2.8370000e-001
  2.5389000e+000  6.1580000e-001 -2.5350000e-001
  2.5389000e+000  6.5850000e-001 -2.1970000e-001
  2.5389000e+000  7.0140000e-001 -1.8220000e-001
  2.5389000e+000  7.4440000e-001 -1.4060000e-001
  2.5389000e+000  7.8760000e-001 -9.4700000e-002
  2.5389000e+000  8.3090000e-001 -4.4400000e-002
  2.5389000e+000  8.7430000e-001  1.0600000e-002
  2.5389000e+000  9.1790000e-001  7.0600000e-002
  2.5389000e+000  9.6150000e-001  1.3580000e-001
  2.5389000e+000  1.0052000e+000  2.0640000e-001
  2.5389000e+000  1.0489000e+000  2.8280000e-001
  2.5389000e+000  1.0928000e+000  3.6510000e-001
  2.5389000e+000  1.1366000e+000  4.5360000e-001
  2.5389000e+000  1.1804000e+000  5.4860000e-001
  2.5389000e+000  1.2242000e+000  6.5040000e-001
  2.5389000e+000  1.2679000e+000  7.5930000e-001
  2.5389000e+000  1.3116000e+000  8.7550000e-001
  2.5389000e+000  1.3551000e+000  9.9930000e-001
  2.1922000e+000  0.0000000e+000 -4.6130000e-001
  2.1922000e+000  4.2200000e-002 -4.6080000e-001
  2.1922000e+000  8.4600000e-002 -4.5930000e-001
  2.1922000e+000  1.2730000e-001 -4.5670000e-001
  2.1922000e+000  1.7030000e-001 -4.5270000e-001
  2.1922000e+000  2.1340000e-001 -4.4720000e-001
  2.1922000e+000  2.5680000e-001 -4.4010000e-001
  2.1922000e+000  3.0050000e-001 -4.3110000e-001
  2.1922000e+000  3.4440000e-001 -4.2010000e-001
  2.1922000e+000  3.8850000e-001 -4.0690000e-001
  2.1922000e+000  4.3280000e-001 -3.9140000e-001
  2.1922000e+000  4.7730000e-001 -3.7320000e-001
  2.1922000e+000  5.2210000e-001 -3.5230000e-001
  2.1922000e+000  5.6700000e-001 -3.2840000e-001
  2.1922000e+000  6.1210000e-001 -3.0130000e-001
  2.1922000e+000  6.5730000e-001 -2.7080000e-001
  2.1922000e+000  7.0270000e-001 -2.3670000e-001
  2.1922000e+000  7.4820000e-001 -1.9880000e-001
  2.1922000e+000  7.9390000e-001 -1.5680000e-001
  2.1922000e+000  8.3960000e-001 -1.1060000e-001
  2.1922000e+000  8.8540000e-001 -5.9800000e-002
  2.1922000e+000  9.3120000e-001 -4.3000000e-003
  2.1922000e+000  9.7710000e-001  5.6300000e-002
  2.1922000e+000  1.0229000e+000  1.2200000e-001
  2.1922000e+000  1.0688000e+000  1.9330000e-001
  2.1922000e+000  1.1145000e+000  2.7030000e-001
  2.1922000e+000  1.1602000e+000  3.5330000e-001
  2.1922000e+000  1.2058000e+000  4.4260000e-001
  2.1922000e+000  1.2512000e+000  5.3840000e-001
  2.1922000e+000  1.2964000e+000  6.4110000e-001
  2.1922000e+000  1.3413000e+000  7.5080000e-001
  2.1922000e+000  1.3860000e+000  8.6800000e-001
  2.1922000e+000  1.4303000e+000  9.9290000e-001
  1.8454000e+000  0.0000000e+000 -4.7820000e-001
  1.8454000e+000  4.4900000e-002 -4.7760000e-001
  1.8454000e+000  8.9900000e-002 -4.7610000e-001
  1.8454000e+000  1.3530000e-001 -4.7340000e-001
  1.8454000e+000  1.8080000e-001 -4.6940000e-001
  1.8454000e+000  2.2670000e-001 -4.6390000e-001
  1.8454000e+000  2.7270000e-001 -4.5670000e-001
  1.8454000e+000  3.1900000e-001 -4.4760000e-001
  1.8454000e+000  3.6550000e-001 -4.3650000e-001
  1.8454000e+000  4.1220000e-001 -4.2330000e-001
  1.8454000e+000  4.5920000e-001 -4.0760000e-001
  1.8454000e+000  5.0630000e-001 -3.8930000e-001
  1.8454000e+000  5.5370000e-001 -3.6820000e-001
  1.8454000e+000  6.0120000e-001 -3.4410000e-001
  1.8454000e+000  6.4890000e-001 -3.1680000e-001
  1.8454000e+000  6.9670000e-001 -2.8610000e-001
  1.8454000e+000  7.4460000e-001 -2.5180000e-001
  1.8454000e+000  7.9260000e-001 -2.1360000e-001
  1.8454000e+000  8.4060000e-001 -1.7130000e-001
  1.8454000e+000  8.8880000e-001 -1.2470000e-001
  1.8454000e+000  9.3690000e-001 -7.3600000e-002
  1.8454000e+000  9.8500000e-001 -1.7600000e-002
  1.8454000e+000  1.0330000e+000  4.3300000e-002
  1.8454000e+000  1.0810000e+000  1.0950000e-001
  1.8454000e+000  1.1288000e+000  1.8130000e-001
  1.8454000e+000  1.1764000e+000  2.5890000e-001
  1.8454000e+000  1.2238000e+000  3.4250000e-001
  1.8454000e+000  1.2710000e+000  4.3240000e-001
  1.8454000e+000  1.3178000e+000  5.2900000e-001
  1.8454000e+000  1.3643000e+000  6.3240000e-001
  1.8454000e+000  1.4103000e+000  7.4290000e-001
  1.8454000e+000  1.4558000e+000  8.6100000e-001
  1.8454000e+000  1.5007000e+000  9.8670000e-001
  1.4987000e+000  0.0000000e+000 -4.9230000e-001
  1.4987000e+000  4.7400000e-002 -4.9180000e-001
  1.4987000e+000  9.5000000e-002 -4.9020000e-001
  1.4987000e+000  1.4280000e-001 -4.8750000e-001
  1.4987000e+000  1.9090000e-001 -4.8350000e-001
  1.4987000e+000  2.3920000e-001 -4.7790000e-001
  1.4987000e+000  2.8770000e-001 -4.7070000e-001
  1.4987000e+000  3.3650000e-001 -4.6160000e-001
  1.4987000e+000  3.8550000e-001 -4.5050000e-001
  1.4987000e+000  4.3470000e-001 -4.3710000e-001
  1.4987000e+000  4.8410000e-001 -4.2140000e-001
  1.4987000e+000  5.3370000e-001 -4.0300000e-001
  1.4987000e+000  5.8350000e-001 -3.8180000e-001
  1.4987000e+000  6.3350000e-001 -3.5760000e-001
  1.4987000e+000  6.8350000e-001 -3.3020000e-001
  1.4987000e+000  7.3380000e-001 -2.9940000e-001
  1.4987000e+000  7.8400000e-001 -2.6490000e-001
  1.4987000e+000  8.3440000e-001 -2.2650000e-001
  1.4987000e+000  8.8480000e-001 -1.8400000e-001
  1.4987000e+000  9.1280000e-001 -1.5790000e-001
  1.4987000e+000  9.3510000e-001 -1.3710000e-001
  1.4987000e+000  9.8540000e-001 -8.5700000e-002
  1.4987000e+000  1.0356000e+000 -2.9500000e-002
